chem,gene,Column1,disease,gene_product,#_chem-gene_product_Pubmed_Abstracts,#_gene_product-disease_Pubmed_Abstracts,#_chem-disease_Pubmed_Abstracts,#_chem-gene_product-disease_Pubmed_Abstracts,Metal PDB ID
cobalt(2+),METAP1D,,heart failure,"methionyl aminopeptidase type 1D, mitochondrial",0,0,83,0,
cobalt(2+),METAP1D,,hypothyroidism,"methionyl aminopeptidase type 1D, mitochondrial",0,0,23,0,
cobalt(2+),METAP1D,,innate immune response,"methionyl aminopeptidase type 1D, mitochondrial",0,0,46,0,
cobalt(2+),METAP1D,,melanoma,"methionyl aminopeptidase type 1D, mitochondrial",0,0,119,0,
nickel,MGST1,,NLRP3 inflammasome complex,microsomal glutathione S-transferase 1,0,0,2,0,
nickel,MGST1,,allergic contact dermatitis,microsomal glutathione S-transferase 1,0,0,1920,0,
nickel,MGST1,,innate immune response,microsomal glutathione S-transferase 1,0,0,145,0,
nickel,MGST1,,prostate cancer,microsomal glutathione S-transferase 1,0,1,141,0,
nickel,MGST1,,squamous cell carcinoma,microsomal glutathione S-transferase 1,0,2,83,0,
cobalt(2+),MIPEP,,Chronic fatigue,mitochondrial intermediate peptidase,0,0,2,0,
cobalt(2+),MIPEP,,Dyspnea,mitochondrial intermediate peptidase,0,0,20,0,
cobalt(2+),MIPEP,,NLRP3 inflammasome complex,mitochondrial intermediate peptidase,0,0,1,0,
cobalt(2+),MIPEP,,Tinnitus,mitochondrial intermediate peptidase,0,0,5,0,
cobalt(2+),MIPEP,,cardiomyopathy,mitochondrial intermediate peptidase,0,1,49,0,
cobalt(2+),MIPEP,,fibromyalgia,mitochondrial intermediate peptidase,0,0,1,0,
cobalt(2+),MIPEP,,heart failure,mitochondrial intermediate peptidase,0,0,83,0,
cobalt(2+),MIPEP,,hypothyroidism,mitochondrial intermediate peptidase,0,0,23,0,
cobalt(2+),MIPEP,,innate immune response,mitochondrial intermediate peptidase,0,0,46,0,
cobalt(2+),MIPEP,,melanoma,mitochondrial intermediate peptidase,0,0,119,0,
cobalt(2+),MIPEP,,prostate cancer,mitochondrial intermediate peptidase,0,1,116,0,
cobalt(2+),MMACHC,,Chest tightness,metabolism of cobalamin associated C,0,0,1,0,"3SC0, 3SOM "
cobalt(2+),MMACHC,,Chronic fatigue,metabolism of cobalamin associated C,0,0,2,0,"3SC0, 3SOM "
cobalt(2+),MMACHC,,Cognitive impairment,metabolism of cobalamin associated C,0,0,9,0,"3SC0, 3SOM "
cobalt(2+),MMACHC,,Dyspnea,metabolism of cobalamin associated C,0,0,20,0,"3SC0, 3SOM "
cobalt(2+),MMACHC,,NLRP3 inflammasome complex,metabolism of cobalamin associated C,0,0,1,0,"3SC0, 3SOM "
cobalt(2+),MMACHC,,Palpitations,metabolism of cobalamin associated C,0,0,0,0,"3SC0, 3SOM "
cobalt(2+),MMACHC,,Tinnitus,metabolism of cobalamin associated C,0,0,5,0,"3SC0, 3SOM "
cobalt(2+),MMACHC,,cardiomyopathy,metabolism of cobalamin associated C,0,0,49,0,"3SC0, 3SOM "
cobalt(2+),MMACHC,,hypothyroidism,metabolism of cobalamin associated C,0,0,23,0,"3SC0, 3SOM "
cobalt(2+),MMACHC,,innate immune response,metabolism of cobalamin associated C,0,0,46,0,"3SC0, 3SOM "
cobalt(2+),MMACHC,,melanoma,metabolism of cobalamin associated C,0,0,119,0,"3SC0, 3SOM "
cobalt(2+),MMACHC,,prostate cancer,metabolism of cobalamin associated C,0,0,116,0,"3SC0, 3SOM "
chromium(6+),MSH2,,anaplastic large cell lymphoma,mutS homolog 2,0,3,0,0,
chromium(6+),MSH2,,melanoma,mutS homolog 2,0,42,47,0,
chromium(6+),MSH6,,anaplastic large cell lymphoma,mutS homolog 6,0,0,0,0,
chromium(6+),MSH6,,melanoma,mutS homolog 6,0,16,47,0,
chromium(6+),MT1A,,melanoma,metallothionein 1A,0,2,47,0,
chromium(6+),NCF1,,melanoma,neutrophil cytosolic factor 1,0,4,47,0,
chromium(6+),NCF2,,melanoma,neutrophil cytosolic factor 2,0,2,47,0,
cobalt(2+),NCK2,,Chronic fatigue,NCK adaptor protein 2,0,0,2,0,
cobalt(2+),NCK2,,Dyspnea,NCK adaptor protein 2,0,0,20,0,
cobalt(2+),NCK2,,NLRP3 inflammasome complex,NCK adaptor protein 2,0,0,1,0,
cobalt(2+),NCK2,,cardiomyopathy,NCK adaptor protein 2,0,0,49,0,
cobalt(2+),NCK2,,heart failure,NCK adaptor protein 2,0,0,83,0,
cobalt(2+),NCK2,,hypothyroidism,NCK adaptor protein 2,0,0,23,0,
cobalt(2+),NCK2,,innate immune response,NCK adaptor protein 2,0,2,46,0,
cobalt(2+),NCK2,,melanoma,NCK adaptor protein 2,0,2,119,0,
cobalt(2+),NCK2,,prostate cancer,NCK adaptor protein 2,0,1,116,0,
cobalt,NFE2L2,,Chest tightness,NFE2 like bZIP transcription factor 2,0,0,4,0,
cobalt,NFE2L2,,Chronic fatigue,NFE2 like bZIP transcription factor 2,0,0,2,0,
cobalt,NFE2L2,,Cognitive impairment,NFE2 like bZIP transcription factor 2,0,0,22,0,
cobalt,NFE2L2,,Dyspnea,NFE2 like bZIP transcription factor 2,0,0,62,0,
cobalt,NFE2L2,,NLRP3 inflammasome complex,NFE2 like bZIP transcription factor 2,0,0,3,0,
cobalt,NFE2L2,,Neurotoxicity Syndromes,NFE2 like bZIP transcription factor 2,0,0,51,0,
cobalt,NFE2L2,,Palpitations,NFE2 like bZIP transcription factor 2,0,0,0,0,
cobalt,NFE2L2,,Tinnitus,NFE2 like bZIP transcription factor 2,0,0,12,0,
cobalt,NFE2L2,,cardiomyopathy,NFE2 like bZIP transcription factor 2,0,1,177,0,
cobalt,NFE2L2,,fibromyalgia,NFE2 like bZIP transcription factor 2,0,0,2,0,
cobalt,NFE2L2,,heart failure,NFE2 like bZIP transcription factor 2,0,0,175,0,
cobalt,NFE2L2,,hypothyroidism,NFE2 like bZIP transcription factor 2,0,0,57,0,
cobalt,NFE2L2,,innate immune response,NFE2 like bZIP transcription factor 2,0,1,138,0,
cobalt,NFE2L2,,melanoma,NFE2 like bZIP transcription factor 2,0,0,329,0,
cobalt,NFE2L2,,periprosthetic osteolysis,NFE2 like bZIP transcription factor 2,0,0,65,0,
cobalt,NFE2L2,,prostate cancer,NFE2 like bZIP transcription factor 2,0,0,272,0,
nickel,NFIX,,anaplastic large cell lymphoma,nuclear factor I X,0,0,0,0,
nickel,NFIX,,innate immune response,nuclear factor I X,0,8,145,0,
nickel,NFIX,,prostate cancer,nuclear factor I X,0,11,141,0,
nickel,NFIX,,squamous cell carcinoma,nuclear factor I X,0,15,83,0,
nickel,NRAS,,NLRP3 inflammasome complex,"NRAS proto-oncogene, GTPase",0,0,2,0,
nickel,NRAS,,anaplastic large cell lymphoma,"NRAS proto-oncogene, GTPase",0,0,0,0,
nickel,NRAS,,innate immune response,"NRAS proto-oncogene, GTPase",0,1,145,0,
nickel,NRAS,,prostate cancer,"NRAS proto-oncogene, GTPase",0,6,141,0,
nickel,NRAS,,squamous cell carcinoma,"NRAS proto-oncogene, GTPase",0,19,83,0,
cobalt(2+),NUDT16,,Chronic fatigue,nudix hydrolase 16,0,0,2,0,
cobalt(2+),NUDT16,,Dyspnea,nudix hydrolase 16,0,0,20,0,
cobalt(2+),NUDT16,,cardiomyopathy,nudix hydrolase 16,0,0,49,0,
cobalt(2+),NUDT16,,heart failure,nudix hydrolase 16,0,0,83,0,
cobalt(2+),NUDT16,,hypothyroidism,nudix hydrolase 16,0,0,23,0,
cobalt(2+),NUDT16,,innate immune response,nudix hydrolase 16,0,0,46,0,
cobalt(2+),PDE5A,,Chest tightness,phosphodiesterase 5A,0,0,1,0,
cobalt(2+),PDE5A,,Chronic fatigue,phosphodiesterase 5A,0,0,2,0,
cobalt(2+),PDE5A,,Dyspnea,phosphodiesterase 5A,0,3,20,0,
cobalt(2+),PDE5A,,NLRP3 inflammasome complex,phosphodiesterase 5A,0,0,1,0,
cobalt(2+),PDE5A,,Palpitations,phosphodiesterase 5A,0,0,0,0,
cobalt(2+),PDE5A,,Tinnitus,phosphodiesterase 5A,0,0,5,0,
cobalt(2+),PDE5A,,cardiomyopathy,phosphodiesterase 5A,0,35,49,0,
cobalt(2+),PDE5A,,fibromyalgia,phosphodiesterase 5A,0,0,1,0,
cobalt(2+),PDE5A,,heart failure,phosphodiesterase 5A,0,107,83,0,
cobalt(2+),PDE5A,,hypothyroidism,phosphodiesterase 5A,0,0,23,0,
cobalt(2+),PDE5A,,innate immune response,phosphodiesterase 5A,0,12,46,0,
cobalt(2+),PDE5A,,melanoma,phosphodiesterase 5A,0,11,119,0,
cobalt(2+),PDE5A,,prostate cancer,phosphodiesterase 5A,0,20,116,0,
chromium(6+),PMS2,,anaplastic large cell lymphoma,"PMS1 homolog 2, mismatch repair system component",0,0,0,0,
chromium(6+),PMS2,,melanoma,"PMS1 homolog 2, mismatch repair system component",0,0,47,0,
cobalt,POU5F1,,Chest tightness,POU class 5 homeobox 1,0,0,4,0,
cobalt,POU5F1,,Chronic fatigue,POU class 5 homeobox 1,0,0,2,0,
cobalt,POU5F1,,Dyspnea,POU class 5 homeobox 1,0,0,62,0,
cobalt,POU5F1,,NLRP3 inflammasome complex,POU class 5 homeobox 1,0,0,3,0,
cobalt,POU5F1,,Palpitations,POU class 5 homeobox 1,0,0,0,0,
cobalt,POU5F1,,Tinnitus,POU class 5 homeobox 1,0,0,12,0,
cobalt,POU5F1,,cardiomyopathy,POU class 5 homeobox 1,0,0,177,0,
cobalt,POU5F1,,fibromyalgia,POU class 5 homeobox 1,0,0,2,0,
cobalt,POU5F1,,heart failure,POU class 5 homeobox 1,0,0,175,0,
cobalt,POU5F1,,hypothyroidism,POU class 5 homeobox 1,0,0,57,0,
cobalt,POU5F1,,innate immune response,POU class 5 homeobox 1,0,1,138,0,
cobalt,POU5F1,,melanoma,POU class 5 homeobox 1,0,0,329,0,
cobalt,POU5F1,,prostate cancer,POU class 5 homeobox 1,0,2,272,0,
nickel,PPBP,,NLRP3 inflammasome complex,pro-platelet basic protein,0,0,2,0,
nickel,PPBP,,allergic contact dermatitis,pro-platelet basic protein,0,0,1920,0,
nickel,PPBP,,innate immune response,pro-platelet basic protein,0,2,145,0,
nickel,PPBP,,metal allergy,pro-platelet basic protein,0,0,2517,0,
nickel,PPBP,,periprosthetic osteolysis,pro-platelet basic protein,0,0,5,0,
nickel,PPBP,,prostate cancer,pro-platelet basic protein,0,0,141,0,
cobalt(2+),PRC1,,Chest tightness,protein regulator of cytokinesis 1,0,0,1,0,
cobalt(2+),PRC1,,Chronic fatigue,protein regulator of cytokinesis 1,0,0,2,0,
cobalt(2+),PRC1,,Dyspnea,protein regulator of cytokinesis 1,0,0,20,0,
cobalt(2+),PRC1,,NLRP3 inflammasome complex,protein regulator of cytokinesis 1,0,0,1,0,
cobalt(2+),PRC1,,Palpitations,protein regulator of cytokinesis 1,0,0,0,0,
cobalt(2+),PRC1,,Tinnitus,protein regulator of cytokinesis 1,0,0,5,0,
cobalt(2+),PRC1,,cardiomyopathy,protein regulator of cytokinesis 1,0,0,49,0,
cobalt(2+),PRC1,,fibromyalgia,protein regulator of cytokinesis 1,0,0,1,0,
cobalt(2+),PRC1,,heart failure,protein regulator of cytokinesis 1,0,4,83,0,
cobalt(2+),PRC1,,hypothyroidism,protein regulator of cytokinesis 1,0,0,23,0,
cobalt(2+),PRC1,,innate immune response,protein regulator of cytokinesis 1,0,5,46,0,
cobalt(2+),PRC1,,melanoma,protein regulator of cytokinesis 1,0,2,119,0,
cobalt(2+),PRC1,,prostate cancer,protein regulator of cytokinesis 1,0,5,116,0,
chromium,PRKDC,,melanoma,"protein kinase, DNA-activated, catalytic subunit",0,10,149,0,
chromium(6+),RAD51,,anaplastic large cell lymphoma,RAD51 recombinase,0,0,0,0,
chromium(6+),RAD51,,melanoma,RAD51 recombinase,0,12,47,0,
chromium(6+),RAD51C,,melanoma,RAD51 paralog C,0,0,47,0,
chromium(6+),RB1,,anaplastic large cell lymphoma,RB transcriptional corepressor 1,0,0,0,0,
chromium(6+),RB1,,melanoma,RB transcriptional corepressor 1,0,0,47,0,
nickel,REL,,Localized skin lesion,"REL proto-oncogene, NF-kB subunit",0,0,2,0,
nickel,REL,,NLRP3 inflammasome complex,"REL proto-oncogene, NF-kB subunit",0,0,2,0,
nickel,REL,,allergic contact dermatitis,"REL proto-oncogene, NF-kB subunit",0,0,1920,0,
nickel,REL,,innate immune response,"REL proto-oncogene, NF-kB subunit",0,151,145,0,
nickel,REL,,periprosthetic osteolysis,"REL proto-oncogene, NF-kB subunit",0,0,5,0,
nickel,REL,,prostate cancer,"REL proto-oncogene, NF-kB subunit",0,13,141,0,
nickel,REL,,squamous cell carcinoma,"REL proto-oncogene, NF-kB subunit",0,12,83,0,
chromium,RELA,,anaplastic large cell lymphoma,"RELA proto-oncogene, NF-kB subunit",0,0,0,0,
chromium,RELA,,melanoma,"RELA proto-oncogene, NF-kB subunit",0,4,149,0,
chromium(6+),RELA,,anaplastic large cell lymphoma,"RELA proto-oncogene, NF-kB subunit",0,0,0,0,
chromium(6+),RELA,,melanoma,"RELA proto-oncogene, NF-kB subunit",0,4,47,0,
nickel,RGS1,,NLRP3 inflammasome complex,regulator of G protein signaling 1,0,0,2,0,
nickel,RGS1,,allergic contact dermatitis,regulator of G protein signaling 1,0,1,1920,0,
nickel,RGS1,,innate immune response,regulator of G protein signaling 1,0,49,145,0,
nickel,RGS1,,prostate cancer,regulator of G protein signaling 1,0,25,141,0,
nickel,RGS1,,squamous cell carcinoma,regulator of G protein signaling 1,0,13,83,0,
nickel,RPTN,,NLRP3 inflammasome complex,repetin,0,0,2,0,
nickel,RPTN,,innate immune response,repetin,0,0,145,0,
nickel,S100A8,,NLRP3 inflammasome complex,S100 calcium binding protein A8,0,0,2,0,5W1F
nickel,S100A8,,allergic contact dermatitis,S100 calcium binding protein A8,0,0,1920,0,5W1F
nickel,S100A8,,innate immune response,S100 calcium binding protein A8,0,12,145,0,5W1F
nickel,S100A8,,periprosthetic osteolysis,S100 calcium binding protein A8,0,0,5,0,5W1F
nickel,S100A8,,prostate cancer,S100 calcium binding protein A8,0,4,141,0,5W1F
nickel,S100A8,,squamous cell carcinoma,S100 calcium binding protein A8,0,6,83,0,5W1F
cobalt(2+),SDC1,,Chest tightness,syndecan 1,0,0,1,0,
cobalt(2+),SDC1,,Chronic fatigue,syndecan 1,0,1,2,0,
cobalt(2+),SDC1,,Dyspnea,syndecan 1,0,3,20,0,
cobalt(2+),SDC1,,NLRP3 inflammasome complex,syndecan 1,0,0,1,0,
cobalt(2+),SDC1,,Palpitations,syndecan 1,0,0,0,0,
cobalt(2+),SDC1,,Tinnitus,syndecan 1,0,0,5,0,
cobalt(2+),SDC1,,cardiomyopathy,syndecan 1,0,13,49,0,
cobalt(2+),SDC1,,fibromyalgia,syndecan 1,0,0,1,0,
cobalt(2+),SDC1,,heart failure,syndecan 1,0,27,83,0,
cobalt(2+),SDC1,,hypothyroidism,syndecan 1,0,0,23,0,
cobalt(2+),SDC1,,innate immune response,syndecan 1,0,17,46,0,
cobalt(2+),SDC1,,melanoma,syndecan 1,0,26,119,0,
cobalt(2+),SDC1,,periprosthetic osteolysis,syndecan 1,0,0,29,0,
cobalt(2+),SDC1,,prostate cancer,syndecan 1,0,43,116,0,
chromium(3+),SERPINA1,,melanoma,serpin family A member 1,0,0,47,0,
cobalt,SERPINE1,,Chest tightness,serpin family E member 1,0,0,4,0,
cobalt,SERPINE1,,Chronic fatigue,serpin family E member 1,0,0,2,0,
cobalt,SERPINE1,,Dyspnea,serpin family E member 1,0,0,62,0,
cobalt,SERPINE1,,NLRP3 inflammasome complex,serpin family E member 1,0,0,3,0,
cobalt,SERPINE1,,Neurotoxicity Syndromes,serpin family E member 1,0,0,51,0,
cobalt,SERPINE1,,Palpitations,serpin family E member 1,0,0,0,0,
cobalt,SERPINE1,,Tinnitus,serpin family E member 1,0,0,12,0,
cobalt,SERPINE1,,cardiomyopathy,serpin family E member 1,0,0,177,0,
cobalt,SERPINE1,,fibromyalgia,serpin family E member 1,0,0,2,0,
cobalt,SERPINE1,,heart failure,serpin family E member 1,0,0,175,0,
cobalt,SERPINE1,,hypothyroidism,serpin family E member 1,0,0,57,0,
cobalt,SERPINE1,,innate immune response,serpin family E member 1,0,0,138,0,
cobalt,SERPINE1,,melanoma,serpin family E member 1,0,0,329,0,
cobalt,SERPINE1,,periprosthetic osteolysis,serpin family E member 1,0,0,65,0,
cobalt,SERPINE1,,prostate cancer,serpin family E member 1,0,0,272,0,
nickel,SERPINE1,,NLRP3 inflammasome complex,serpin family E member 1,0,0,2,0,
nickel,SERPINE1,,allergic contact dermatitis,serpin family E member 1,0,0,1920,0,
nickel,SERPINE1,,innate immune response,serpin family E member 1,0,0,145,0,
nickel,SERPINE1,,metal allergy,serpin family E member 1,0,0,2517,0,
nickel,SERPINE1,,periprosthetic osteolysis,serpin family E member 1,0,0,5,0,
nickel,SERPINE1,,prostate cancer,serpin family E member 1,0,0,141,0,
nickel,SERPINE1,,squamous cell carcinoma,serpin family E member 1,0,0,83,0,
chromium,SLC13A4,,melanoma,solute carrier family 13 member 4,0,1,149,0,
nickel,SLC16A3,,NLRP3 inflammasome complex,solute carrier family 16 member 3,0,0,2,0,
nickel,SLC16A3,,allergic contact dermatitis,solute carrier family 16 member 3,0,0,1920,0,
nickel,SLC16A3,,innate immune response,solute carrier family 16 member 3,0,3,145,0,
nickel,SLC16A3,,prostate cancer,solute carrier family 16 member 3,0,2,141,0,
cobalt(2+),SLC22A16,,Chronic fatigue,solute carrier family 22 member 16,0,0,2,0,
cobalt(2+),SLC22A16,,Dyspnea,solute carrier family 22 member 16,0,0,20,0,
cobalt(2+),SLC22A16,,NLRP3 inflammasome complex,solute carrier family 22 member 16,0,0,1,0,
cobalt(2+),SLC22A16,,Tinnitus,solute carrier family 22 member 16,0,0,5,0,
cobalt(2+),SLC22A16,,cardiomyopathy,solute carrier family 22 member 16,0,5,49,0,
cobalt(2+),SLC22A16,,fibromyalgia,solute carrier family 22 member 16,0,0,1,0,
cobalt(2+),SLC22A16,,heart failure,solute carrier family 22 member 16,0,1,83,0,
cobalt(2+),SLC22A16,,hypothyroidism,solute carrier family 22 member 16,0,0,23,0,
cobalt(2+),SLC22A16,,innate immune response,solute carrier family 22 member 16,0,0,46,0,
cobalt(2+),SLC22A16,,melanoma,solute carrier family 22 member 16,0,0,119,0,
cobalt(2+),SLC22A16,,periprosthetic osteolysis,solute carrier family 22 member 16,0,0,29,0,
cobalt(2+),SLC22A16,,prostate cancer,solute carrier family 22 member 16,0,0,116,0,
chromium(3+),SLC2A4,,melanoma,solute carrier family 2 member 4,0,7,47,0,
nickel,SLC8A1,,NLRP3 inflammasome complex,solute carrier family 8 member A1,0,0,2,0,
nickel,SLC8A1,,allergic contact dermatitis,solute carrier family 8 member A1,0,0,1920,0,
nickel,SLC8A1,,innate immune response,solute carrier family 8 member A1,0,0,145,0,
nickel,SLC8A1,,prostate cancer,solute carrier family 8 member A1,0,0,141,0,
chromium(6+),SOD1,,anaplastic large cell lymphoma,superoxide dismutase 1,0,0,0,0,
chromium(6+),SOD1,,melanoma,superoxide dismutase 1,0,6,47,0,
chromium(6+),SOD2,,anaplastic large cell lymphoma,superoxide dismutase 2,0,0,0,0,
chromium(6+),SOD2,,melanoma,superoxide dismutase 2,0,10,47,0,
nickel,STEAP4,,NLRP3 inflammasome complex,STEAP4 metalloreductase,0,0,2,0,
nickel,STEAP4,,allergic contact dermatitis,STEAP4 metalloreductase,0,0,1920,0,
nickel,STEAP4,,innate immune response,STEAP4 metalloreductase,0,0,145,0,
nickel,STEAP4,,prostate cancer,STEAP4 metalloreductase,0,2,141,0,
cobalt(2+),TAX1BP3,,Chronic fatigue,Tax1 binding protein 3,0,0,2,0,
cobalt(2+),TAX1BP3,,Cognitive impairment,Tax1 binding protein 3,0,0,9,0,
cobalt(2+),TAX1BP3,,Dyspnea,Tax1 binding protein 3,0,0,20,0,
cobalt(2+),TAX1BP3,,NLRP3 inflammasome complex,Tax1 binding protein 3,0,0,1,0,
cobalt(2+),TAX1BP3,,cardiomyopathy,Tax1 binding protein 3,0,1,49,0,
cobalt(2+),TAX1BP3,,heart failure,Tax1 binding protein 3,0,0,83,0,
cobalt(2+),TAX1BP3,,hypothyroidism,Tax1 binding protein 3,0,0,23,0,
cobalt(2+),TAX1BP3,,innate immune response,Tax1 binding protein 3,0,5,46,0,
cobalt(2+),TAX1BP3,,melanoma,Tax1 binding protein 3,0,1,119,0,
cobalt(2+),TAX1BP3,,prostate cancer,Tax1 binding protein 3,0,0,116,0,
nickel,TLR5,,NLRP3 inflammasome complex,toll like receptor 5,0,0,2,0,
nickel,TLR5,,innate immune response,toll like receptor 5,0,427,145,0,
nickel,TLR5,,periprosthetic osteolysis,toll like receptor 5,0,0,5,0,
nickel,TLR5,,prostate cancer,toll like receptor 5,0,7,141,0,
cobalt(2+),TNFSF9,,Chronic fatigue,TNF superfamily member 9,0,0,2,0,
cobalt(2+),TNFSF9,,Dyspnea,TNF superfamily member 9,0,0,20,0,
cobalt(2+),TNFSF9,,NLRP3 inflammasome complex,TNF superfamily member 9,0,0,1,0,
cobalt(2+),TNFSF9,,Tinnitus,TNF superfamily member 9,0,0,5,0,
cobalt(2+),TNFSF9,,cardiomyopathy,TNF superfamily member 9,0,1,49,0,
cobalt(2+),TNFSF9,,fibromyalgia,TNF superfamily member 9,0,0,1,0,
cobalt(2+),TNFSF9,,heart failure,TNF superfamily member 9,0,2,83,0,
cobalt(2+),TNFSF9,,innate immune response,TNF superfamily member 9,0,18,46,0,
cobalt(2+),TNFSF9,,melanoma,TNF superfamily member 9,0,8,119,0,
cobalt(2+),TNFSF9,,prostate cancer,TNF superfamily member 9,0,7,116,0,
cobalt(2+),TP53TG1,,Chronic fatigue,TP53 target 1,0,0,2,0,
cobalt(2+),TP53TG1,,Dyspnea,TP53 target 1,0,0,20,0,
cobalt(2+),TP53TG1,,Tinnitus,TP53 target 1,0,0,5,0,
cobalt(2+),TP53TG1,,cardiomyopathy,TP53 target 1,0,0,49,0,
cobalt(2+),TP53TG1,,heart failure,TP53 target 1,0,3,83,0,
cobalt(2+),TP53TG1,,melanoma,TP53 target 1,0,28,119,0,
cobalt(2+),TP53TG1,,prostate cancer,TP53 target 1,0,36,116,0,
chromium(6+),TXN2,,melanoma,thioredoxin 2,0,26,47,0,
chromium(6+),WRN,,melanoma,WRN RecQ like helicase,0,0,47,0,
chromium(6+),YES1,,anaplastic large cell lymphoma,"YES proto-oncogene 1, Src family tyrosine kinase",0,0,0,0,
chromium(6+),YES1,,melanoma,"YES proto-oncogene 1, Src family tyrosine kinase",0,5,47,0,
nickel,ZFP36,,NLRP3 inflammasome complex,ZFP36 ring finger protein,0,0,2,0,
nickel,ZFP36,,allergic contact dermatitis,ZFP36 ring finger protein,0,0,1920,0,
nickel,ZFP36,,innate immune response,ZFP36 ring finger protein,0,0,145,0,
nickel,ZFP36,,prostate cancer,ZFP36 ring finger protein,0,1,141,0,
nickel,ZFP36,,squamous cell carcinoma,ZFP36 ring finger protein,0,0,83,0,
